"Property.Name","Price","House.Type","Area","Bedrooms","Bathrooms","Receptions","Location","City.County","Postal.Code"
"Langroyd Road",-0.314990476760577,"House",-0.00731060645328714,0.590542054646114,0.590542054646114,0.590542054646114,"","London","SW17 7PL"
"Dance Square",-0.53551875189275,"Flat / Apartment",-0.827535880219406,-1.38613606350247,-1.38613606350247,-1.38613606350247," Clerkenwell","London","EC1V 3AN"
"Cranbrook Road",-0.251037276972247,"House",-0.261661071151092,0.590542054646114,0.590542054646114,0.590542054646114,"Chiswick","London","W4 2LH"
"Buer Road",-0.484797248612351,"Flat / Apartment",-0.257263080407037,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138," Fulham","London","SW6 4LA"
"Lillian Road",-0.337043304273795,"House",-0.21474916988118,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Barnes","London","SW13 9JF"
"Ranelagh Avenue",0.214277383556638,"House",0.322538699350782,0.590542054646114,0.590542054646114,0.590542054646114,"Barnes","London","SW13 0BL"
"Hillbrook Road",-0.396585938559481,"House",-0.35988286443497,0.590542054646114,0.590542054646114,0.590542054646114,"Tooting Bec","London","SW17  8SF"
"Weller Court",-0.0503565466019699,"Flat / Apartment",-0.719052108532734,-1.38613606350247,-1.38613606350247,-1.38613606350247," Holland Park","London","W11 3NT"
"The oTTo, Hackney",-0.469360269353098,"New development",-0.435381705541235,-0.727243357452941,-0.727243357452941,-0.727243357452941," Clapton","E5 8DE","E5 8DS"
"The Grange",-0.359096131787012,"House",0.485264356880789,1.24943476069564,1.24943476069564,1.24943476069564," Walton-on-Thames","Surrey","KT12 3HN"
"Stuart Tower",-0.612703648189011,"Flat / Apartment",-0.870782789202606,-1.38613606350247,-1.38613606350247,-1.38613606350247,"105 Maida Vale","London","W9 1UJ"
"Abbey Road Cross",-0.490310455490655,"New development",-0.614966327590117,-0.727243357452941,-0.727243357452941,-0.727243357452941,"131-143 Belsize Road","London","NW6 4BR"
"Ardleigh Road",-0.204748392022004,"House",0.0256743241271198,0.590542054646114,0.590542054646114,0.590542054646114,"","De Beauvoir","N1 4FA"
"Littleworth Avenue",0.410547548424271,"House",3.18709667064479,2.5672201727947,2.5672201727947,2.5672201727947,"Esher","Surrey","KT10 9PB"
"Ruxley Crescent",-0.0503565466019699,"New development",1.61261598427336,0.590542054646114,0.590542054646114,0.590542054646114," Esher","Surrey","KT10 0TX"
"Clapham Common West Side",0.498758858477141,"House",1.24098576640078,1.24943476069564,1.24943476069564,1.24943476069564,"Between The Commons","London","SW4 9AU"
"Parkfield Avenue",-0.017277305332144,"House",0.576889164048586,1.24943476069564,1.24943476069564,1.24943476069564,"","London","SW14 8DY"
"Sutherland House",-0.579624406919185,"Flat / Apartment",-0.809210918785846,-0.727243357452941,-0.727243357452941,-0.727243357452941,"137-139 Queenstown Road","London","SW8 3RJ"
"Hambalt Road",-0.00625089157553533,"House",0.588617139366064,1.24943476069564,1.24943476069564,1.24943476069564,"","London","SW4 9EL"
"Ormond House",-0.546545165649359,"Flat / Apartment",-0.941883639564816,-1.38613606350247,-1.38613606350247,-1.38613606350247," Westminster","London","SW1P 2TB"
"Buckingham Gate",0.187813990540777,"Flat / Apartment",-0.0798774537301824,-0.727243357452941,-0.727243357452941,-0.727243357452941,"St. James's","London","SW1E 6LB"
"Radnor Walk",0.699439588847418,"House",0.0784502130557708,1.24943476069564,1.24943476069564,1.24943476069564,"Chelsea","London","SW3 4BN"
"King Henrys Road",-0.383354242051551,"Flat / Apartment",-0.735178074594266,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Primrose Hill","London","NW3 3QR"
"ICON7",-0.623730061945619,"New development",-0.861253809257155,-1.38613606350247,-1.38613606350247,-1.38613606350247," Holloway","London","N7 0JN"
"Montgomery Road",-0.447307441839881,"Flat / Apartment",-0.570253421692232,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Chiswick","London","W4 5LZ"
"Carlton Mansions",-0.392175373056838,"Flat / Apartment",-0.559258444832096,-0.727243357452941,-0.727243357452941,-0.727243357452941," Maida Vale","London","W9 1NP"
"Palace Gardens Terrace",-0.00625089157553533,"Flat / Apartment",-0.578316404722998,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"","London","W8 4SA"
"Acer Road",-0.40761235231609,"House",-0.468366636121642,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Hackney","London","E8 3GX"
"Corkran Road",-0.118720311892944,"House",1.13470099008613,1.24943476069564,1.24943476069564,1.24943476069564,"Surbiton","Surrey","KT6 6PN"
"Grosvenor Avenue",-0.259858407977534,"House",0.0483972763047334,0.590542054646114,0.590542054646114,0.590542054646114,"","London","SW14 8BT"
"Enmore Gardens",-0.237805580464317,"House",-0.126056356542752,0.590542054646114,0.590542054646114,0.590542054646114,"","London","SW14 8RF"
"Oxhey Road",-0.447307441839881,"House",-0.0190385817707652,0.590542054646114,0.590542054646114,0.590542054646114,"Oxhey","Hertfordshire","WD19 4QG"
"Grandison Road",-0.440691593585916,"Flat / Apartment",-0.610568336846062,-0.727243357452941,-0.727243357452941,-0.727243357452941,"","London","SW11 6LN"
"Lavender Sweep",-0.53551875189275,"Flat / Apartment",-0.625961304450252,-0.727243357452941,-0.727243357452941,-0.727243357452941,"","London","SW11 1EA"
"Hollandgreen Place",0.721492416360635,"New development",-0.0996684120784265,-0.727243357452941,-0.727243357452941,-0.727243357452941,"","London","W8 6AX"
"Horsell Road",-0.0746146568665089,"House",0.169342021766225,1.24943476069564,1.24943476069564,1.24943476069564,"Highbury","London","N5 1XP"
"Avon Court",-0.645785094741588,"Flat / Apartment",-0.909631707441752,-1.38613606350247,-1.38613606350247,-1.38613606350247," Canary Wharf","London","E14 7SZ"
"Castelnau",1.71386965445541,"House",2.17629179796965,1.90832746674517,1.90832746674517,1.90832746674517,"Barnes","London","SW13 9EU"
"Lower Belgrave Street",1.22870744916463,"House",0.844433600978554,0.590542054646114,0.590542054646114,0.590542054646114,"Belgravia","London","SW1W 0LN"
"Harper Lane",-0.0944622016284045,"House",1.68811482537963,3.22611287884422,3.22611287884422,3.22611287884422," Radlett","Hertfordshire","WD7 9HJ"
"Donne Place",0.412752831175593,"House",-0.194225213075593,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"","London","SW3 2NH"
"Oakley Road",-0.337043304273795,"Flat / Apartment",-0.481560608353804,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"","London","N1 3LL"
"Goldhurst House",0.346594348635941,"Flat / Apartment",0.0718532269396894,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138," Parr's Way","London","W6 9AN"
"Telford Avenue",-0.12754144289823,"House",0.613539086915705,1.24943476069564,1.24943476069564,1.24943476069564,"","London","SW2 4XL"
"Mandeville Courtyard",-0.590650820675794,"Flat / Apartment",-0.687533174867012,-1.38613606350247,-1.38613606350247,-1.38613606350247,"142 Battersea Park Road","London","SW11 4NB"
"Tufton Street",-0.0944622016284045,"Flat / Apartment",-0.450041674688082,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Westminster","London","SW1P 3AF"
"Colosseum Terrace",-0.447307441839881,"Flat / Apartment",-0.723450099276788,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Albany Street","London","NW1 4EB"
"Rede Place",0.368647176149159,"House",0.0571932577928419,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Notting Hill","London","W2 4TU"
"Tennyson Road",-0.515671207130855,"House",-0.672873205720164,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Wimbledon","London","SW19 8SH"
"Coleford Road",-0.204726339194491,"House",0.0630572454515809,0.590542054646114,0.590542054646114,0.590542054646114,"London","Wandsworth","SW18 1AD"
"St. Anns Terrace",0.0819604184773338,"House",-0.307839973963661,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"St John's Wood","London","NW8 6PJ"
"Durward Street",-0.550955731152002,"Flat / Apartment",-0.543132478770564,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Whitechapel","London","E1 5BA"
"Fairacres",-0.381148959300229,"Flat / Apartment",0.0469312793900487,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138," Putney","London","SW15 5LX"
"Clapham Park Road",-0.683272696231306,"Flat / Apartment",-0.870049790745264,-1.38613606350247,-1.38613606350247,-1.38613606350247,"","London","SW4 7EX"
"Moore House",-0.00625089157553533,"New development",-0.282185027956678,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"2 Gatliff Road","London","SW1W 8DT"
"Graham Terrace",0.454653203450706,"House",-0.310771967793031,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"","London","SW1W 8HN"
"Whiston House",-0.623730061945619,"Flat / Apartment",-0.919160687387203,-1.38613606350247,-1.38613606350247,-1.38613606350247,"Bingham Court","London","N1 2DH"
"Grand Avenue",-0.601677234432402,"House",-0.549729464886645,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Surbiton","Surrey","KT5 9HU"
"Tooting Bec Road",-0.524492338136142,"Flat / Apartment",-0.559991443289439,-0.727243357452941,-0.727243357452941,-0.727243357452941,"","London","SW17 8BW"
"Dance Square",-0.53551875189275,"Flat / Apartment",-0.828268878676748,-1.38613606350247,-1.38613606350247,-1.38613606350247,"Peartree Street","Clerkenwell","EC1V 3AN"
"Flanders Road",-0.206931621945813,"House",-0.472764626865696,-1.38613606350247,-1.38613606350247,-1.38613606350247,"Chiswick","London","W4 1NB"
"The Spinney",0.234124928318533,"House",2.38446335985489,1.24943476069564,1.24943476069564,1.24943476069564," Oxshott","Surrey","KT22 0PL"
"Astley House",-0.502439510622924,"Flat / Apartment",-0.626694302907595,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"42 Trinity Church Road","London","SW13 8EA"
"Suffolk Road",0.0599075909641165,"House",0.595214125482146,0.590542054646114,0.590542054646114,0.590542054646114,"Barnes","London","SW13 9PH"
"Shorrolds Road",-0.546545165649359,"Flat / Apartment",-0.768896003632016,-0.727243357452941,-0.727243357452941,-0.727243357452941,"","London","SW6 7TP"
"Raynham Road",-0.226779166707708,"House",-0.282185027956678,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Brackenbury Village","London","W6 0HY"
"Henning Street",0.104013245990551,"House",0.350392640729792,0.590542054646114,0.590542054646114,0.590542054646114,"Battersea","London","SW11 3DR"
"The Mount",0.787650898900287,"House",4.63330262698129,1.90832746674517,1.90832746674517,1.90832746674517,"Esher","Surrey","KT10 8LQ"
"Palewell Park",-0.00625089157553533,"House",0.131226101984422,0.590542054646114,0.590542054646114,0.590542054646114,"","London","SW14 8JJ"
"Cranbourne Court",-0.160620684168056,"Flat / Apartment",-0.425852725595784,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Albert Bridge Road","London","SW11 4PE"
"Rothwell Street",0.776624485143678,"House",0.34965964227245,0.590542054646114,0.590542054646114,0.590542054646114,"Primrose Hill","London","NW1 8YH"
"New Concordia Wharf",-0.160620684168056,"Flat / Apartment",-0.321766944653166,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Mill Street","London","SE1 2BB"
"Castelnau",-0.590650820675794,"Flat / Apartment",-0.793817951181656,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Barnes","London","SW13 9ER"
"Banbury House",-0.694299109987915,"Flat / Apartment",-0.922092681216572,-1.38613606350247,-1.38613606350247,-1.38613606350247,"Banbury Road","London","E9 7ED"
"Putney Heath Lane",-0.0613829603585785,"House",0.89281149916315,1.24943476069564,1.24943476069564,1.24943476069564,"Putney","London","SW15 3JG"
"Rydon Street",-0.206931621945813,"House",-0.148779308720366,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Islington","London","N1 7AL"
"Aragon Tower",-0.645782889458837,"Flat / Apartment",-0.738843066880978,-0.727243357452941,-0.727243357452941,-0.727243357452941,"George Beard Road","Deptford","SE8 3AL"
"Cadogan Lane",0.655333933820983,"House",-0.15317729946442,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"","London","SW1X 9DU"
"Cedar Mews",-0.0305090018400743,"House",0.259500832019338,0.590542054646114,0.590542054646114,0.590542054646114," Putney","London","SW15 6ED"
"Tormead",-0.557571579405968,"Flat / Apartment",-0.405328768790197,-0.727243357452941,-0.727243357452941,-0.727243357452941," Northwood","Middlesex","HA6 2BX"
"Kent Avenue",-0.160620684168056,"House",0.208190940005371,0.590542054646114,0.590542054646114,0.590542054646114,"Ealing","London","W13 8BH"
"Trefoil Road",-0.116515029141622,"House",0.319606705521413,0.590542054646114,0.590542054646114,0.590542054646114,"Wandsworth","London","SW18 2EQ"
"Thirlmere Road",-0.138567856654839,"House",1.39784743627205,2.5672201727947,2.5672201727947,2.5672201727947,"","London","SW16 1QW"
"The Regency",-0.237805580464317,"Flat / Apartment",-0.379673822783214,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138," Westminster","London","SW1P 4HD"
"Murray Mews",-0.206931621945813,"House",-0.0923384275050027,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Camden","London","NW1 9RJ"
"Wilmington Square",-0.498028945120281,"Flat / Apartment",-0.633291289023676,-0.727243357452941,-0.727243357452941,-0.727243357452941,"","London","WC1X 0ER"
"Lynwood Road",-0.45833385559649,"House",0.279291790367582,0.590542054646114,0.590542054646114,0.590542054646114,"Thames Ditton","Surrey","KT7 0DJ"
"Telfords Yard",-0.160620684168056,"Flat / Apartment",0.613539086915705,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"","London","E1W 2BQ"
"Landmark East Tower",-0.522728111935084,"Flat / Apartment",-0.645752262798497,-0.727243357452941,-0.727243357452941,-0.727243357452941," Canary Wharf","London","E14 9DB"
"Stanley Mansions",-0.160620684168056,"Flat / Apartment",-0.343756898373438,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Park Walk","London","SW10 0AG"
"Ducks Hill Road",-0.381148959300229,"New development",-0.155376294836447,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Northwood","Middlesex","HA6 2SB"
"Blomfield Road",1.38087195900583,"House",0.969043338726758,0.590542054646114,0.590542054646114,0.590542054646114,"Little Venice","London","W9 2PF"
"Wadham Road",-0.226779166707708,"House",-0.0798774537301824,0.590542054646114,0.590542054646114,0.590542054646114,"Putney","London","SW15 2LS"
"Bingfield Street",-0.546545165649359,"New development",-0.725649094648815,-0.727243357452941,-0.727243357452941,-0.727243357452941,"","London","N1 0BH"
"Orsman Road",-0.557571579405968,"Flat / Apartment",-0.771827997461385,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Hackney","London","N1 5QL"
"Cinnabar Wharf East",-0.436281028083272,"Flat / Apartment",-0.796016946553684,-1.38613606350247,-1.38613606350247,-1.38613606350247,"28 Wapping High Street","London","E1W 1NG"
"Boardwalk Place",-0.57300855866522,"Flat / Apartment",-0.616432324504801,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Canary Wharf","London","E14 5SH"
"Carlyle Square",1.75797530948185,"House",1.0372121952596,1.24943476069564,1.24943476069564,1.24943476069564,"","London","SW3 6EX"
"Burlington Lodge Studios",-0.270884821734143,"Flat / Apartment",-0.37527583203916,-0.727243357452941,-0.727243357452941,-0.727243357452941,"48 Rigault Road","London","SW6 4JJ"
"Overstrand Mansions",-0.0283037190887526,"Flat / Apartment",-0.190560220788881,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Prince of Wales Drive","London","SW11 4HA"
"Eden House",-0.162825966919378,"New development",0.0498632732194182,0.590542054646114,0.590542054646114,0.590542054646114,"New Road","London","N8 8TA"
"Fentiman Road",0.545069796254897,"House",1.52978715859367,3.22611287884422,3.22611287884422,3.22611287884422,"","London","SW8 1QA"
"Craven Gardens",-0.359096131787012,"Flat / Apartment",0.086513196086537,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Wimbledon","London","SW19 8LU"
"Leopold Road",-0.00625089157553533,"House",0.579088159420614,1.24943476069564,1.24943476069564,1.24943476069564,"Wimbledon","London","SW19 7JG"
"Queensland Road",-0.500234227871603,"Flat / Apartment",-0.477895616067092,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"","London","N7 7FF"
"St. Marys Road",0.456858486202028,"House",3.06615192518329,2.5672201727947,2.5672201727947,2.5672201727947," Surbiton","Surrey","KT6 5EY"
"Rowfant Road",-0.53551875189275,"Flat / Apartment",-0.716120114703365,-0.727243357452941,-0.727243357452941,-0.727243357452941,"","London","SW17 7AP"
"Cleveland Gardens",0.104013245990551,"House",0.531443259693359,1.24943476069564,1.24943476069564,1.24943476069564,"Barnes","London","SW13 0AJ"
"Elm Bank Gardens",0.170171728530203,"House",0.650189009782824,1.24943476069564,1.24943476069564,1.24943476069564,"Barnes","London","SW13 0NT"
"Belleville Road",-0.0746146568665089,"House",0.112901140550862,1.24943476069564,1.24943476069564,1.24943476069564,"","London","SW11 6QT"
